Movie,Question,Answer,Film,Song
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'Sudi gaalai nannu chuttesindho; O andhagaadi kanu chupu; Arere idi kalala unnadhe'?,DEVISRIPRASAD,Bharat Ane Nenu,Ide Kalala Vunnadhe
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'Sudi gaalai nannu chuttesindho; O andhagaadi kanu chupu; Arere idi kalala unnadhe'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,Ide Kalala Vunnadhe
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'Sudi gaalai nannu chuttesindho; O andhagaadi kanu chupu; Arere idi kalala unnadhe'?,BHARATANENENU,Bharat Ane Nenu,Ide Kalala Vunnadhe
Bharat Ane Nenu,Who sang the song with the lyrics snippet 'Sudi gaalai nannu chuttesindho; O andhagaadi kanu chupu; Arere idi kalala unnadhe'?,ANDREAJEREMIAH,Bharat Ane Nenu,Ide Kalala Vunnadhe
Bharat Ane Nenu,Complete the lyric: 'Seema manushula kashtaalu; ___ dhaari gathukulu chebuthaayi; Palle bathukula chitraalu',YE,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'Seema manushula kashtaalu; Ye dhaari gathukulu chebuthaayi; Palle bathukula chitraalu'?,DEVISRIPRASAD,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'Seema manushula kashtaalu; Ye dhaari gathukulu chebuthaayi; Palle bathukula chitraalu'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'Seema manushula kashtaalu; Ye dhaari gathukulu chebuthaayi; Palle bathukula chitraalu'?,BHARATANENENU,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Complete the lyric: 'Ye dhaari gathukulu chebuthaayi; Palle bathukula chitraalu; Pandagosthe prathi okkari ___',MANASU,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'Ye dhaari gathukulu chebuthaayi; Palle bathukula chitraalu; Pandagosthe prathi okkari manasu'?,DEVISRIPRASAD,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'Ye dhaari gathukulu chebuthaayi; Palle bathukula chitraalu; Pandagosthe prathi okkari manasu'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'Ye dhaari gathukulu chebuthaayi; Palle bathukula chitraalu; Pandagosthe prathi okkari manasu'?,BHARATANENENU,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Complete the lyric: 'Palle bathukula chitraalu; Pandagosthe prathi okkari manasu; Mari parugayyedi ___ perigina palle vaipega',PUTTI,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'Palle bathukula chitraalu; Pandagosthe prathi okkari manasu; Mari parugayyedi putti perigina palle vaipega'?,DEVISRIPRASAD,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'Palle bathukula chitraalu; Pandagosthe prathi okkari manasu; Mari parugayyedi putti perigina palle vaipega'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'Palle bathukula chitraalu; Pandagosthe prathi okkari manasu; Mari parugayyedi putti perigina palle vaipega'?,BHARATANENENU,Bharat Ane Nenu,Vachaadayyo Saami
Bharat Ane Nenu,Complete the lyric: 'Nannu chere maru nimisham; Naakinkem nerputhundho; I ___ know',DONT,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'Nannu chere maru nimisham; Naakinkem nerputhundho; I don’t know'?,DEVISRIPRASAD,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'Nannu chere maru nimisham; Naakinkem nerputhundho; I don’t know'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'Nannu chere maru nimisham; Naakinkem nerputhundho; I don’t know'?,BHARATANENENU,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who sang the song with the lyrics snippet 'Nannu chere maru nimisham; Naakinkem nerputhundho; I don’t know'?,DEVISRIPRASADDSP,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Complete the lyric: 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno ___',X2,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)'?,DEVISRIPRASAD,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)'?,BHARATANENENU,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who sang the song with the lyrics snippet 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)'?,DEVISRIPRASADDSP,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Complete the lyric: '___ know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)',KNOW,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)'?,DEVISRIPRASAD,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)'?,BHARATANENENU,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Who sang the song with the lyrics snippet 'Know know know know know know; I don’t know know know know know; Know know know know know know yenno (x2)'?,DEVISRIPRASADDSP,Bharat Ane Nenu,I Don’t Know
Bharat Ane Nenu,Complete the lyric: 'This is me; this is me ___ Paalinche prabhuvunu kaanani',X2,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'This is me; this is me (x2); Paalinche prabhuvunu kaanani'?,DEVISRIPRASAD,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'This is me; this is me (x2); Paalinche prabhuvunu kaanani'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'This is me; this is me (x2); Paalinche prabhuvunu kaanani'?,BHARATANENENU,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who sang the song with the lyrics snippet 'This is me; this is me (x2); Paalinche prabhuvunu kaanani'?,DAVIDSIMON,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Complete the lyric: 'Kashtam edaina samatham; Bharat ane ___ haami isthunannu; Baadhyunnai untanu',NENU,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'Kashtam edaina samatham; Bharat ane nenu haami isthunannu; Baadhyunnai untanu'?,DEVISRIPRASAD,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'Kashtam edaina samatham; Bharat ane nenu haami isthunannu; Baadhyunnai untanu'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'Kashtam edaina samatham; Bharat ane nenu haami isthunannu; Baadhyunnai untanu'?,BHARATANENENU,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who sang the song with the lyrics snippet 'Kashtam edaina samatham; Bharat ane nenu haami isthunannu; Baadhyunnai untanu'?,DAVIDSIMON,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Complete the lyric: 'By the ___ prathinidhiga; This is me; this is me (x2)',PEOPLE,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who is the music director for the song with the lyrics snippet 'By the people prathinidhiga; This is me; this is me (x2)'?,DEVISRIPRASAD,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who penned the lyrics to the song with the lyrics snippet 'By the people prathinidhiga; This is me; this is me (x2)'?,RAMAJOGAYYASASTRY,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Which movie has the song with the following lyrics snippet from: 'By the people prathinidhiga; This is me; this is me (x2)'?,BHARATANENENU,Bharat Ane Nenu,Bharat Ane Nenu
Bharat Ane Nenu,Who sang the song with the lyrics snippet 'By the people prathinidhiga; This is me; this is me (x2)'?,DAVIDSIMON,Bharat Ane Nenu,Bharat Ane Nenu
Kgf,Complete the lyric: 'Nirjimcharaa; Dourjanyani Velaa; Aaryuda ___',SURYUDA,Kgf,Evvadikevvadu Banisa
Kgf,Who is the music director for the song with the lyrics snippet 'Nirjimcharaa; Dourjanyani Velaa; Aaryuda Suryuda'?,RAVIBASRUR,Kgf,Evvadikevvadu Banisa
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Nirjimcharaa; Dourjanyani Velaa; Aaryuda Suryuda'?,RAMAJOGAYYASASTRY,Kgf,Evvadikevvadu Banisa
Kgf,Which movie has the song with the following lyrics snippet from: 'Nirjimcharaa; Dourjanyani Velaa; Aaryuda Suryuda'?,KGF,Kgf,Evvadikevvadu Banisa
Kgf,Complete the lyric: 'Evvadikevvadu Baanisa; Evadiki Vaade Baadshah; Ottichoose ___',THOTTHUKODUKULA,Kgf,Evvadikevvadu Banisa
Kgf,Who is the music director for the song with the lyrics snippet 'Evvadikevvadu Baanisa; Evadiki Vaade Baadshah; Ottichoose Thotthukodukula'?,RAVIBASRUR,Kgf,Evvadikevvadu Banisa
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Evvadikevvadu Baanisa; Evadiki Vaade Baadshah; Ottichoose Thotthukodukula'?,RAMAJOGAYYASASTRY,Kgf,Evvadikevvadu Banisa
Kgf,Which movie has the song with the following lyrics snippet from: 'Evvadikevvadu Baanisa; Evadiki Vaade Baadshah; Ottichoose Thotthukodukula'?,KGF,Kgf,Evvadikevvadu Banisa
Kgf,Complete the lyric: 'Vechaa Kaalame Saakshigaa; Nee Prathi ___ Jaadaga Jayageethamu Paadagaa',PADHAMUNA,Kgf,Evvadikevvadu Banisa
Kgf,Who is the music director for the song with the lyrics snippet 'Vechaa Kaalame Saakshigaa; Nee Prathi Padhamuna; Jaadaga Jayageethamu Paadagaa'?,RAVIBASRUR,Kgf,Evvadikevvadu Banisa
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Vechaa Kaalame Saakshigaa; Nee Prathi Padhamuna; Jaadaga Jayageethamu Paadagaa'?,RAMAJOGAYYASASTRY,Kgf,Evvadikevvadu Banisa
Kgf,Which movie has the song with the following lyrics snippet from: 'Vechaa Kaalame Saakshigaa; Nee Prathi Padhamuna; Jaadaga Jayageethamu Paadagaa'?,KGF,Kgf,Evvadikevvadu Banisa
Kgf,Complete the lyric: 'Chithikina Bathukulalo; Cheekati ___ Vethike Vegu Chukka Ekkadani',ADIGINDHI,Kgf,Tharagani Baruvaina
Kgf,Who is the music director for the song with the lyrics snippet 'Chithikina Bathukulalo; Cheekati Adigindhi; Vethike Vegu Chukka Ekkadani'?,RAVIBASRUR,Kgf,Tharagani Baruvaina
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Chithikina Bathukulalo; Cheekati Adigindhi; Vethike Vegu Chukka Ekkadani'?,RAMAJOGAYYASASTRY,Kgf,Tharagani Baruvaina
Kgf,Which movie has the song with the following lyrics snippet from: 'Chithikina Bathukulalo; Cheekati Adigindhi; Vethike Vegu Chukka Ekkadani'?,KGF,Kgf,Tharagani Baruvaina
Kgf,Who sang the song with the lyrics snippet 'Chithikina Bathukulalo; Cheekati Adigindhi; Vethike Vegu Chukka Ekkadani'?,ANANYABHAT,Kgf,Tharagani Baruvaina
Kgf,Complete the lyric: '___ Anchulatho; Dhinamoka Narakamgaa Ennalani; Alasina Gundelalo',KATHULA,Kgf,Tharagani Baruvaina
Kgf,Who is the music director for the song with the lyrics snippet 'Kathula Anchulatho; Dhinamoka Narakamgaa Ennalani; Alasina Gundelalo'?,RAVIBASRUR,Kgf,Tharagani Baruvaina
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Kathula Anchulatho; Dhinamoka Narakamgaa Ennalani; Alasina Gundelalo'?,RAMAJOGAYYASASTRY,Kgf,Tharagani Baruvaina
Kgf,Which movie has the song with the following lyrics snippet from: 'Kathula Anchulatho; Dhinamoka Narakamgaa Ennalani; Alasina Gundelalo'?,KGF,Kgf,Tharagani Baruvaina
Kgf,Who sang the song with the lyrics snippet 'Kathula Anchulatho; Dhinamoka Narakamgaa Ennalani; Alasina Gundelalo'?,ANANYABHAT,Kgf,Tharagani Baruvaina
Kgf,Complete the lyric: 'Kalavara Peduthunna; Viriviga Penchave Prema; Kanutheravaka ___',MUNDHE,Kgf,Tharagani Baruvaina
Kgf,Who is the music director for the song with the lyrics snippet 'Kalavara Peduthunna; Viriviga Penchave Prema; Kanutheravaka Mundhe'?,RAVIBASRUR,Kgf,Tharagani Baruvaina
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Kalavara Peduthunna; Viriviga Penchave Prema; Kanutheravaka Mundhe'?,RAMAJOGAYYASASTRY,Kgf,Tharagani Baruvaina
Kgf,Which movie has the song with the following lyrics snippet from: 'Kalavara Peduthunna; Viriviga Penchave Prema; Kanutheravaka Mundhe'?,KGF,Kgf,Tharagani Baruvaina
Kgf,Who sang the song with the lyrics snippet 'Kalavara Peduthunna; Viriviga Penchave Prema; Kanutheravaka Mundhe'?,ANANYABHAT,Kgf,Tharagani Baruvaina
Kgf,Complete the lyric: 'Aarthathraana Paraayana Deeksha Parvam; Aho Aarambham; ___ Paraayana Deeksha Parvam',AARTHATHRAANA,Kgf,Dheera Dheera
Kgf,Who is the music director for the song with the lyrics snippet 'Aarthathraana Paraayana Deeksha Parvam; Aho Aarambham; Aarthathraana Paraayana Deeksha Parvam'?,RAVIBASRUR,Kgf,Dheera Dheera
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Aarthathraana Paraayana Deeksha Parvam; Aho Aarambham; Aarthathraana Paraayana Deeksha Parvam'?,RAMAJOGAYYASASTRY,Kgf,Dheera Dheera
Kgf,Which movie has the song with the following lyrics snippet from: 'Aarthathraana Paraayana Deeksha Parvam; Aho Aarambham; Aarthathraana Paraayana Deeksha Parvam'?,KGF,Kgf,Dheera Dheera
Kgf,Complete the lyric: 'Aho Aarambham; Aarthathraana ___ Deeksha Parvam; Aho Aarambham',PARAAYANA,Kgf,Dheera Dheera
Kgf,Who is the music director for the song with the lyrics snippet 'Aho Aarambham; Aarthathraana Paraayana Deeksha Parvam; Aho Aarambham'?,RAVIBASRUR,Kgf,Dheera Dheera
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Aho Aarambham; Aarthathraana Paraayana Deeksha Parvam; Aho Aarambham'?,RAMAJOGAYYASASTRY,Kgf,Dheera Dheera
Kgf,Which movie has the song with the following lyrics snippet from: 'Aho Aarambham; Aarthathraana Paraayana Deeksha Parvam; Aho Aarambham'?,KGF,Kgf,Dheera Dheera
Kgf,Complete the lyric: 'Dheera Oo Ranadheera; Rara Rara Thera Teese; Velugai ___ Raaa',RA,Kgf,Dheera Dheera
Kgf,Who is the music director for the song with the lyrics snippet 'Dheera Oo Ranadheera; Rara Rara Thera Teese; Velugai Ra Raaa'?,RAVIBASRUR,Kgf,Dheera Dheera
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Dheera Oo Ranadheera; Rara Rara Thera Teese; Velugai Ra Raaa'?,RAMAJOGAYYASASTRY,Kgf,Dheera Dheera
Kgf,Which movie has the song with the following lyrics snippet from: 'Dheera Oo Ranadheera; Rara Rara Thera Teese; Velugai Ra Raaa'?,KGF,Kgf,Dheera Dheera
Kgf,Complete the lyric: 'Taanitandano; Taane ___ No; Hey.. Tandaani Naane',NAANE,Kgf,Alasina Aashalaku
Kgf,Who is the music director for the song with the lyrics snippet 'Taanitandano; Taane Naane No; Hey.. Tandaani Naane'?,RAVIBASRUR,Kgf,Alasina Aashalaku
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Taanitandano; Taane Naane No; Hey.. Tandaani Naane'?,MADHURAKAVI,Kgf,Alasina Aashalaku
Kgf,Which movie has the song with the following lyrics snippet from: 'Taanitandano; Taane Naane No; Hey.. Tandaani Naane'?,KGF,Kgf,Alasina Aashalaku
Kgf,Complete the lyric: 'Taane Naane No; Tandaani Naane; ___',TAANITANDANO,Kgf,Alasina Aashalaku
Kgf,Who is the music director for the song with the lyrics snippet 'Taane Naane No; Tandaani Naane; Taanitandano'?,RAVIBASRUR,Kgf,Alasina Aashalaku
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Taane Naane No; Tandaani Naane; Taanitandano'?,MADHURAKAVI,Kgf,Alasina Aashalaku
Kgf,Which movie has the song with the following lyrics snippet from: 'Taane Naane No; Tandaani Naane; Taanitandano'?,KGF,Kgf,Alasina Aashalaku
Kgf,Complete the lyric: 'Rekkathodu nenai nadipisthanamma; Andariki needai niliche gaganamla; ___ nisthundi na prema',VENNELA,Kgf,Alasina Aashalaku
Kgf,Who is the music director for the song with the lyrics snippet 'Rekkathodu nenai nadipisthanamma; Andariki needai niliche gaganamla; Vennela nisthundi na prema'?,RAVIBASRUR,Kgf,Alasina Aashalaku
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Rekkathodu nenai nadipisthanamma; Andariki needai niliche gaganamla; Vennela nisthundi na prema'?,MADHURAKAVI,Kgf,Alasina Aashalaku
Kgf,Which movie has the song with the following lyrics snippet from: 'Rekkathodu nenai nadipisthanamma; Andariki needai niliche gaganamla; Vennela nisthundi na prema'?,KGF,Kgf,Alasina Aashalaku
Kgf,Complete the lyric: 'Zara Rokho; Gananchullo Dhamki; Karuneleni ___',KALKI,Kgf,Salaam Rocky Bhai
Kgf,Who is the music director for the song with the lyrics snippet 'Zara Rokho; Gananchullo Dhamki; Karuneleni Kalki'?,RAVIBASRUR,Kgf,Salaam Rocky Bhai
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Zara Rokho; Gananchullo Dhamki; Karuneleni Kalki'?,RAMAJOGAYYASASTRY,Kgf,Salaam Rocky Bhai
Kgf,Which movie has the song with the following lyrics snippet from: 'Zara Rokho; Gananchullo Dhamki; Karuneleni Kalki'?,KGF,Kgf,Salaam Rocky Bhai
Kgf,Complete the lyric: 'Konavelu Kadipena; Charbi Zyada Hai; Haath ___ Hai',LOHA,Kgf,Salaam Rocky Bhai
Kgf,Who is the music director for the song with the lyrics snippet 'Konavelu Kadipena; Charbi Zyada Hai; Haath Loha Hai'?,RAVIBASRUR,Kgf,Salaam Rocky Bhai
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Konavelu Kadipena; Charbi Zyada Hai; Haath Loha Hai'?,RAMAJOGAYYASASTRY,Kgf,Salaam Rocky Bhai
Kgf,Which movie has the song with the following lyrics snippet from: 'Konavelu Kadipena; Charbi Zyada Hai; Haath Loha Hai'?,KGF,Kgf,Salaam Rocky Bhai
Kgf,Complete the lyric: 'Charbi Zyada Hai; ___ Loha Hai; Dar Ko Bechega',HAATH,Kgf,Salaam Rocky Bhai
Kgf,Who is the music director for the song with the lyrics snippet 'Charbi Zyada Hai; Haath Loha Hai; Dar Ko Bechega'?,RAVIBASRUR,Kgf,Salaam Rocky Bhai
Kgf,Who penned the lyrics to the song with the lyrics snippet 'Charbi Zyada Hai; Haath Loha Hai; Dar Ko Bechega'?,RAMAJOGAYYASASTRY,Kgf,Salaam Rocky Bhai
Kgf,Which movie has the song with the following lyrics snippet from: 'Charbi Zyada Hai; Haath Loha Hai; Dar Ko Bechega'?,KGF,Kgf,Salaam Rocky Bhai
Krishnarjuna Yuddham,Complete the lyric: 'Are palle galli ee pillai mari; Nanu oopiralle allena; Vidi gunde jalle ___ valle kadhe',NA,Krishnarjuna Yuddham,Thaaney Vachhindhanaa
Krishnarjuna Yuddham,Who is the music director for the song with the lyrics snippet 'Are palle galli ee pillai mari; Nanu oopiralle allena; Vidi gunde jalle na valle kadhe'?,HIPHOPTAMIZHA,Krishnarjuna Yuddham,Thaaney Vachhindhanaa
Krishnarjuna Yuddham,Who penned the lyrics to the song with the lyrics snippet 'Are palle galli ee pillai mari; Nanu oopiralle allena; Vidi gunde jalle na valle kadhe'?,KRISHNAKANTH,Krishnarjuna Yuddham,Thaaney Vachhindhanaa
